color1	color2	Lot_Name	Species	LOT	MOM	seed_zone 	elevation_cat	elevation_band	metal_tag	Genotype	Plant_Yr	Mort_Yr	Height_17	Height_18	Height_19	BD_19	%_alive_needles_19	Height_20	BD_20	%_alive_needles_20	Tissue_collected	Height_21	BD_21	alive_needles_21	num_needles
purple	clear	PILA75_3	PILA	7645	20841	997	-99	7500	1386	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	clear	PILA75_3	PILA	7645	20841	997	-99	7500	1341	1	2019	-99	-99	-99	-99	-99	-99	13.2	4.2	100	3	-99	-99	-99	-99
purple	clear	PILA75_3	PILA	7645	20841	997	-99	7500	1777	0	2019	-99	-99	-99	-99	-99	-99	11	5.2	50	2	-99	-99	-99	-99
purple	green	PILA75_4	PILA	7670	20833	997	-99	7500	3791	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	green	PILA75_4	PILA	7670	20833	997	-99	7500	1515	1	2019	-99	-99	-99	-99	-99	-99	12.9	7.6	100	3	13.8	6.1	100	5
purple	orange	PILA75_5	PILA	7643	20839	997	-99	7500	1328	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	orange	PILA75_5	PILA	7643	20839	997	-99	7500	1768	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	orange	PILA75_5	PILA	7643	20839	997	-99	7500	1797	0	2019	-99	-99	-99	-99	-99	-99	12	5	100	3	15	5.4	100	5
purple	orange	PILA75_5	PILA	7643	20839	997	-99	7500	3166	0	2019	-99	-99	-99	-99	-99	-99	14	5.7	80	3	17.6	4.7	50	5
purple	orange	PILA75_5	PILA	7643	20839	997	-99	7500	3812	1	2019	-99	-99	-99	-99	-99	-99	10	5	90	2	-99	-99	-99	-99
purple	red	PILA75_6	PILA	7641	20832	997	-99	7500	3064	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
purple	red	PILA75_6	PILA	7641	20832	997	-99	7500	3083	0	2019	-99	-99	-99	-99	-99	-99	12.5	7.2	80	3	22	8.3	75	5
purple	yellow	PILA75_7	PILA	7254	20533	997	-99	7500	3554	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
red	black	PILA55_9	PILA	6166	7576	531	-99	5500	1820	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	35	9.7	100	5
red	black	PILA55_9	PILA	6166	7576	531	-99	5500	1373	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	38.4	11.5	100	5
red	black	PILA55_9	PILA	6166	7576	531	-99	5500	1605	0	2019	-99	-99	-99	-99	-99	-99	27	6.7	100	3	-99	-99	-99	-99
red	black	PILA55_9	PILA	6166	7576	531	-99	5500	3533	0	2019	-99	-99	-99	-99	-99	-99	14.7	4.1	30	0	19.2	4.5	25	5
red	blue	PILA55_10	PILA	7603	19437	531	-99	5500	1321	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
red	blue	PILA55_10	PILA	7603	19437	531	-99	5500	1919	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	blue	PILA55_10	PILA	7603	19437	531	-99	5500	3320	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
red	blue	PILA55_10	PILA	7603	19437	531	-99	5500	3541	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	18	4.2	60	5
red	brown	PILA55_11	PILA	6766	19437	531	-99	5500	1726	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
red	brown	PILA55_11	PILA	6766	19437	531	-99	5500	3016	0	2019	-99	-99	-99	-99	-99	-99	18	7.3	90	3	29.2	7.3	25	5
red	brown	PILA55_11	PILA	6766	19437	531	-99	5500	3249	0	2019	-99	-99	-99	-99	-99	-99	15.1	6.4	90	3	-99	-99	-99	-99
red	brown	PILA55_11	PILA	6766	19437	531	-99	5500	3904	0	2019	-99	-99	-99	-99	-99	-99	21	8	90	3	-99	-99	-99	-99
red	clear	PILA55_12	PILA	6421	7900	531	-99	5500	3581	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	clear	PILA55_12	PILA	6421	7900	531	-99	5500	3889	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	clear	PILA55_12	PILA	6421	7900	531	-99	5500	1184	0	2019	-99	-99	-99	-99	-99	-99	9	3.8	90	3	15.6	7	100	5
red	clear	PILA55_12	PILA	6421	7900	531	-99	5500	1923	1	2019	-99	-99	-99	-99	-99	-99	10.2	4.5	80	2	-99	-99	-99	-99
red	clear	PILA55_12	PILA	6421	7900	531	-99	5500	3290	1	2019	-99	-99	-99	-99	-99	-99	15	5.9	100	3	18.2	5.4	50	5
red	clear/yellow	PILA55_13	PILA	6151	19349	531	-99	5500	3328	0	2019	2021	-99	-99	-99	-99	-99	-99	-99	-99	-99	23	6.1	0	5
red	clear/yellow	PILA55_13	PILA	6151	19349	531	-99	5500	3583	0	2019	2021	-99	-99	-99	-99	-99	19	4.5	85	3	18.2	4.6	0	5
red	green	PILA55_14	PILA	6171	7577	531	-99	5500	3108	0	2019	2021	-99	-99	-99	-99	-99	17.4	5.6	85	3	25	6.3	0	5
red	green	PILA55_14	PILA	6171	7577	531	-99	5500	1364	0	2019	-99	-99	-99	-99	-99	-99	12.5	6.2	100	3	-99	-99	-99	-99
red	green	PILA55_14	PILA	6171	7577	531	-99	5500	1978	0	2019	-99	-99	-99	-99	-99	-99	16	4.7	70	3	18.4	6.8	25	5
red	orange	PILA55_15	PILA	5193	19379	531	-99	5500	3836	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	orange	PILA55_15	PILA	5193	19379	531	-99	5500	3192	0	2019	2021	-99	-99	-99	-99	-99	17.5	9.3	80	3	22	6.5	0	5
red	orange	PILA55_15	PILA	5193	19379	531	-99	5500	3325	0	2019	-99	-99	-99	-99	-99	-99	16	5.5	80	3	-99	-99	-99	-99
red	orange	PILA55_15	PILA	5193	19379	531	-99	5500	3783	1	2019	-99	-99	-99	-99	-99	-99	23	6	100	3	41.8	11.3	100	5
red	orange	PILA55_15	PILA	5193	19379	531	-99	5500	3793	0	2019	-99	-99	-99	-99	-99	-99	22	6.5	60	2	32.8	8.7	75	5
red	orange	PILA55_15	PILA	5193	19379	531	-99	5500	3917	1	2019	-99	-99	-99	-99	-99	-99	15.5	6.9	85	3	22.2	7.7	100	5
red	orange	PILA55_15	PILA	5193	19379	531	-99	5500	3951	0	2019	-99	-99	-99	-99	-99	-99	17	6.4	75	3	27.4	8.8	75	5
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	3703	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	44	14.6	100	5
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	2791	0	2019	-99	-99	-99	-99	-99	-99	19.5	6	70	3	-99	-99	-99	-99
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	3269	0	2019	-99	-99	-99	-99	-99	-99	15	7.1	90	3	23.2	12.2	100	5
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	3375	0	2019	-99	-99	-99	-99	-99	-99	26	6.4	100	3	38	10.4	100	5
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	3501	0	2019	-99	-99	-99	-99	-99	-99	23	5.7	100	3	25.2	7.7	75	5
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	3524	0	2019	-99	-99	-99	-99	-99	-99	14	5.1	80	3	-99	-99	-99	-99
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	3829	0	2019	-99	-99	-99	-99	-99	-99	18	4.9	80	3	25.4	8.1	100	5
red	pink	PILA55_16	PILA	6405	19370	531	-99	5500	3882	0	2019	-99	-99	-99	-99	-99	-99	22	6.3	100	3	28.2	9.3	100	5
red	purple	PILA55_17	PILA	6165	7555	531	-99	5500	1617	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	purple	PILA55_17	PILA	6165	7555	531	-99	5500	1391	0	2019	-99	-99	-99	-99	-99	-99	32	6.7	100	3	37	10.6	100	3
red	purple	PILA55_17	PILA	6165	7555	531	-99	5500	3562	0	2019	-99	-99	-99	-99	-99	-99	19	6.2	100	3	-99	-99	-99	-99
red	purple	PILA55_17	PILA	6165	7555	531	-99	5500	3998	0	2019	-99	-99	-99	-99	-99	-99	20	6	70	3	27.8	9.2	100	5
red	yellow	PILA55_18	PILA	6156	19416	531	-99	5500	1343	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
red	yellow	PILA55_18	PILA	6156	19416	531	-99	5500	1714	0	2019	2021	-99	-99	-99	-99	-99	20	5.6	30	0	23.4	5	0	5
red	yellow	PILA55_18	PILA	6156	19416	531	-99	5500	3418	1	2019	2021	-99	-99	-99	-99	-99	12.5	4.7	70	3	-99	-99	-99	-99
red	yellow	PILA55_18	PILA	6156	19416	531	-99	5500	3473	0	2019	2021	-99	-99	-99	-99	-99	8	5.4	30	0	-99	-99	-99	-99
red	yellow	PILA55_18	PILA	6156	19416	531	-99	5500	3389	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	22	8	80	5
red	yellow	PILA55_18	PILA	6156	19416	531	-99	5500	3384	0	2019	-99	-99	-99	-99	-99	-99	19	5.8	100	3	23.2	9.7	100	5
red 	blue/orange	PILA55_19	PILA	6149	19333	531	-99	5500	1964	0	2019	-99	-99	-99	-99	-99	-99	21	6.5	0	3	-99	-99	-99	-99
red 	orange/blue	PILA55_19	PILA	6149	19333	531	-99	5500	3965	0	2019	-99	-99	-99	-99	-99	-99	24	4.6	100	3	-99	-99	-99	-99
white	brown/white	PILA60_27	PILA	8222	19272	533	-99	6000	3462	1	2019	-99	-99	-99	-99	-99	-99	19	5.8	100	3	-99	-99	-99	-99
yellow	black	PILA55_20	PILA	8161	19461	526	-99	5500	1524	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
yellow	black	PILA55_20	PILA	8161	19461	526	-99	5500	3226	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	black	PILA55_20	PILA	8161	19461	526	-99	5500	3411	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	black	PILA55_20	PILA	8161	19461	526	-99	5500	3261	0	2019	-99	-99	-99	-99	-99	-99	18	6.5	90	3	36.8	10.1	100	3
yellow	black	PILA55_20	PILA	8161	19461	526	-99	5500	3282	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	29.4	14.3	100	5
yellow	black	PILA55_20	PILA	8161	19461	526	-99	5500	3470	0	2019	-99	-99	-99	-99	-99	-99	15	5.2	100	3	-99	-99	-99	-99
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3710	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3733	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3832	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3322	0	2019	2021	-99	-99	-99	-99	-99	21	7.3	95	3	27	7.3	0	5
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	1097	0	2019	-99	-99	-99	14.5	3.02	-99	31	10.7	80	3	37	10.8	100	5
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3504	0	2019	-99	-99	-99	-99	-99	-99	14	6.7	30	0	-99	-99	-99	-99
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3763	0	2019	-99	-99	-99	-99	-99	-99	19	8.2	80	3	-99	-99	-99	-99
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3781	0	2019	-99	-99	-99	-99	-99	-99	25	8.5	100	3	-99	-99	-99	-99
yellow	blue	PILA55_21	PILA	8164	19522	526	-99	5500	3980	0	2019	-99	-99	-99	-99	-99	-99	10	3.7	85	0	15.8	3.1	100	5
yellow	brown	PILA55_22	PILA	5539	19501	526	-99	5500	1764	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	brown	PILA55_22	PILA	5539	19501	526	-99	5500	1915	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	24	7.2	80	5
yellow	clear	PILA55_23	PILA	8583	19586	526	-99	5500	1822	0	2019	2021	-99	-99	-99	-99	-99	19	5.9	70	3	25.4	5	0	5
yellow	clear	PILA55_23	PILA	8583	19586	526	-99	5500	3185	0	2019	2021	-99	-99	-99	-99	-99	14.6	5.6	90	3	18	4.4	0	5
yellow	clear	PILA55_23	PILA	8583	19586	526	-99	5500	1719	0	2019	-99	-99	-99	-99	-99	-99	14	4.5	100	0	19.2	5.1	25	5
yellow	clear	PILA55_23	PILA	8583	19586	526	-99	5500	1832	0	2019	-99	-99	-99	-99	-99	-99	15.5	4.8	50	3	20	3.8	100	5
yellow	clear	PILA55_23	PILA	8583	19586	526	-99	5500	1951	0	2019	-99	-99	-99	-99	-99	-99	17.5	8.2	30	0	29.4	7	100	5
yellow	green	PILA55_24	PILA	8160	19459	526	-99	5500	3474	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	green	PILA55_24	PILA	8160	19459	526	-99	5500	3508	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	green	PILA55_24	PILA	8160	19459	526	-99	5500	3163	0	2019	-99	-99	-99	-99	-99	-99	18.5	7.5	100	3	40.4	9.4	100	5
yellow	green	PILA55_24	PILA	8160	19459	526	-99	5500	3278	0	2019	-99	-99	-99	-99	-99	-99	21	6.5	30	3	28.2	8.1	75	5
yellow	green	PILA55_24	PILA	8160	19459	526	-99	5500	3867	1	2019	-99	-99	-99	-99	-99	-99	17	5.84	100	5	-99	-99	-99	-99
yellow	pink	PILA55_25	PILA	6448	19490	526	-99	5500	1151	0	2019	2020	-99	-99	14.5	2.85	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	pink	PILA55_25	PILA	6448	19490	526	-99	5500	1848	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	pink	PILA55_25	PILA	6448	19490	526	-99	5500	3013	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	pink	PILA55_25	PILA	6448	19490	526	-99	5500	3264	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	8	-99	0	5
yellow	pink	PILA55_25	PILA	6448	19490	526	-99	5500	3600	0	2019	2021	-99	-99	-99	-99	-99	15	3.2	10	0	-99	-99	-99	-99
yellow	pink	PILA55_25	PILA	6448	19490	526	-99	5500	3406	0	2019	-99	-99	-99	-99	-99	-99	16	4.8	100	3	24.8	6.4	100	5
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	1509	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	1931	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	3250	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	3775	0	2019	2019	-99	-99	-99	-99	-99	-99	-99	0	-99	-99	-99	-99	-99
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	3239	0	2019	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	11	4.8	90	5
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	1930	0	2019	-99	-99	-99	-99	-99	-99	6	3.7	100	0	-99	-99	-99	-99
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	1970	0	2019	-99	-99	-99	-99	-99	-99	18.3	5.6	90	3	-99	-99	-99	-99
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	3392	1	2019	-99	-99	-99	-99	-99	-99	14	4.5	50	3	-99	-99	-99	-99
yellow	red	PILA55_26	PILA	8597	19555	526	-99	5500	3758	0	2019	-99	-99	-99	-99	-99	-99	7.2	5.1	100	3	-99	-99	-99	-99
