Ziptie	Lot_Name	Species	seed_zone	elevation_cat	elevation_band	lot	tree_num	metal_tag	Genotype	Plant_Yr	Mort_Yr	Height_17	BD_17	%_alive_needles_17	Height_18	BD_18	%_alive_needles_18	Height_19	BD_19	%_alive_needles_19	Height_20	BD_20	%_alive_needles_20	Needles?	Height_21	BD_21	alive_needles_21	num_needles
Local	PILA45_L	PILA	526	-99	4500	-99	124	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	187	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	191	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	239	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	251	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	267	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	276	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	278	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	279	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	280	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	281	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	289	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	291	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	292	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	294	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	295	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	297	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	298	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	299	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	300	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	301	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	304	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	305	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	306	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	307	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	308	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	309	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	310	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	311	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	312	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	313	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	314	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	316	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	317	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	318	-99	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	37	117	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	25	396	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	73	486	0	2017	2017	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	102	660	0	2017	2018	15	3	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	235	700	0	2017	2018	18	3.5	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	130	788	0	2017	2018	12.5	3.7	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	31	-99	0	2017	2018	-99	-99	-99	31	6.83	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	95	-99	0	2017	2018	-99	-99	-99	47	18.96	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	6	-99	0	2017	2018	37	8.4	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	12	-99	0	2017	2018	18.5	3.7	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	16	-99	0	2017	2018	-99	2.8	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	20	-99	0	2017	2018	28	3.8	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	22	-99	0	2017	2018	16.7	4.7	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	28	-99	0	2017	2018	24.5	3.4	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	30	-99	0	2017	2018	19	4.6	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	114	-99	0	2017	2018	17	3.6	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	128	-99	0	2017	2018	13.5	3.2	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	141	-99	0	2017	2018	12.5	3.6	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	154	-99	0	2017	2018	22.5	4.6	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	166	-99	0	2017	2018	29	4.2	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	167	-99	0	2017	2018	14.5	2.1	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	196	-99	0	2017	2018	19.5	4.2	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	210	-99	0	2017	2018	12.5	2.3	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	227	-99	0	2017	2018	11.5	3.3	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	245	-99	0	2017	2018	14.5	3.8	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	246	-99	0	2017	2018	15	2.3	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	265	-99	0	2017	2018	17	3.9	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	266	-99	0	2017	2018	10.5	3.9	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	272	-99	0	2017	2018	16	2.9	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	282	-99	0	2017	2017	12.5	3.6	50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	283	-99	0	2017	2018	16.5	3.6	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	284	-99	0	2017	2018	15.5	3.8	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	287	-99	0	2017	2018	16	5.7	25	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	44	224	0	2017	2019	17	3.7	75	23	7.08	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	51	232	0	2017	2019	-99	-99	-99	19	3.98	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	229	585	0	2017	2019	-99	-99	-99	21	4.19	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	221	602	0	2017	2018	-99	-99	-99	21	7.14	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	137	642	0	2017	2019	-99	-99	-99	17	6.11	75	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	19	718	0	2017	2018	17	3.4	75	18	4.85	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	288	748	0	2017	2020	13	2.9	75	15	3.58	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	285	302/802	0	2017	2020	8.5	3.8	50	14	6.79	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	29	389/250	0	2017	2020	-99	-99	-99	7	3.24	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	231	605/231	0	2017	2020	13	3.4	75	14	4.69	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	4	-99	0	2017	2019	-99	-99	-99	40	15.67	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	18	-99	0	2017	2019	-99	-99	-99	31	7.72	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	24	-99	0	2017	2019	26	4.7	75	33	7.3	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	41	-99	0	2017	2019	-99	-99	-99	30	9.21	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	61	-99	0	2017	2019	-99	-99	-99	45	12.23	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	62	-99	0	2017	2019	-99	-99	-99	40	11.05	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	71	-99	0	2017	2019	-99	-99	-99	17	5.2	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	72	-99	0	2017	2019	19	4.2	50	23	5.77	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	150	-99	0	2017	2019	12	3.3	100	22	7.07	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	151	-99	0	2017	2019	25.5	7.9	100	51	18.76	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	152	-99	0	2017	2019	-99	-99	-99	20	5.6	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	153	-99	0	2017	2019	15.5	3.6	100	18	4.7	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	155	-99	0	2017	2019	10.5	3.5	100	28	7.85	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	156	-99	0	2017	2019	12.5	3.4	100	16	5.77	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	157	-99	0	2017	2019	17.5	3.8	75	30	6.62	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	188	-99	0	2017	2019	-99	-99	-99	12	4.11	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	193	-99	0	2017	2019	-99	-99	-99	23	4.12	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	194	-99	0	2017	2019	25	6.6	100	39	13.3	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	207	-99	0	2017	2019	19.5	3.4	50	20	5.27	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	214	-99	0	2017	2018	11.5	4.5	50	24	5.15	50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	233	-99	0	2017	2019	13.5	4.2	100	23	6.58	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	261	-99	0	2017	2019	-99	-99	-99	15	4.3	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	270	-99	0	2017	2019	-99	-99	-99	18	6.65	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	113	-99	0	2017	2019	-99	-99	-99	36	9.86	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	76	498	0	2017	2020	16.5	3.7	75	20	5.54	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	163	501	0	2017	2020	-99	-99	-99	13	3.75	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	164	510	0	2017	2020	-99	-99	-99	20	7.05	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	250	582	0	2017	2019	15	4.1	50	14	4.19	50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	173	726	0	2017	2020	11.5	3.2	100	23	5.35	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	147	773	0	2017	2019	14	3.8	75	17	5.35	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	149	795	0	2017	2020	12	3.4	75	17	4.24	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	254	730/520	0	2017	2019	19	3	25	16	3.59	50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	75	195	0	2017	2020	11.5	3.1	75	14	4.12	100	20	4.46	50	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	60	227	0	2017	2020	-99	-99	-99	19	5.45	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	56	233	0	2017	2020	15	3.3	100	19	6.39	85	27	8.47	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	47	237	0	2017	2020	-99	-99	-99	25	8.23	100	16	6.11	50	-99	-99	-99	0	-99	-99	-99	
Local	PILA45_L	PILA	526	-99	4500	-99	57	480	0	2017	2020	13.5	3.9	100	17	4.33	100	18	5.01	75	-99	-99	-99	0	-99	-99	-99	
Local	PILA45_L	PILA	526	-99	4500	-99	91	72	0	2017	2020	-99	-99	-99	19	4.52	-99	23	4.12	75	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	82	75	0	2017	2020	19	3.4	75	23	4.46	75	26.5	5.27	100	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	125	349	0	2017	2020	-99	-99	-99	17	2.9	-99	13	3.96	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	126	355	0	2017	2020	-99	-99	-99	22	5.28	-99	21	10.91	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	66	447	0	2017	2020	15.5	4	75	22	6.46	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	63	475	0	2017	2020	-99	-99	-99	36	15.39	100	45	16.03	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	146	511	0	2017	2020	11	3.5	100	14	4.31	100	15.5	5.82	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	273	515	0	2017	2020	16	3.8	100	16	6.18	100	20	6.18	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	172	516	0	2017	2020	-99	-99	-99	23	7.97	100	30	11.62	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	165	517	0	2017	2020	-99	-99	-99	12	5.97	50	12	8.52	75	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	274	518	0	2017	2020	12.5	2.4	50	18	4.16	100	19	5.9	100	-99	-99	-99	0	-99	-99	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	224	574	0	2017	2020	16	3.9	100	23	6.3	100	28.5	7.99	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	175	579	0	2017	2020	16.5	4.3	100	38	7.64	100	41.5	11.73	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	253	600	0	2017	2020	-99	-99	-99	14	3.3	50	20	3.84	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	192	613	0	2017	2020	12	3.6	50	20	5.68	100	15	7.31	75	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	104	656	0	2017	2020	-99	-99	-99	21	5.58	100	27	3.1	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	293	678	0	2017	2020	-99	-99	-99	-99	-99	-99	48	14.02	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	201	692	0	2017	2020	14	4.9	100	18	7.4	100	35	12.62	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	200	699	0	2017	2020	16	4.4	75	27	6.23	100	25	9.66	100	-99	-99	-99	-99	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	177	727	0	2017	2020	14.5	3.6	100	5.3	15	100	27	17.5	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	303	759	0	2017	2020	-99	-99	-99	-99	-99	-99	23.5	5.71	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	123	774	0	2017	2020	16.5	5.1	100	20	5.26	100	28	7.24	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	145	777	0	2017	2020	17	3.4	100	21	4.7	100	28.5	5.48	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	148	789	0	2017	2020	-99	-99	-99	21	5.85	-99	25	8.99	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	118	797	0	2017	2020	-99	-99	-99	35	7.6	100	46	11.26	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	111	799	0	2017	2020	12.5	3.3	100	15	4.39	75	17	5.3	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	190	835	0	2017	2020	-99	-99	-99	8	2.75	75	7.5	4.49	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	-99	894	0	2017	2020	-99	-99	-99	-99	-99	-99	20.5	5.9	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	133	897	0	2017	2020	33.5	4.6	50	13	5.82	100	45	9.89	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	189	909	0	2017	2020	15	3.8	100	20	7.14	100	21	8.33	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	140	984	0	2017	2020	13	3.3	100	19	4.97	100	41	23.63	100	-99	-99	-99	0	-99	-99	-99	-99
Local	PILA45_L	PILA	526	-99	4500	-99	50	231	0	2017	2019	17	3.9	75	20	5.01	100	-99	-99	-99	-99	-99	-99	-99	22	5.6	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	183	217	0	2017	2021	20	3.9	50	25	5.53	100	28	10.6	100	23	6.2	75	3	48.8	12.5	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	319	218	1	2017	2021	-99	-99	-99	12	3.88	75	9	4.27	50	12	4.9	70	3	12	4.3	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	55	245	1	2017	2021	-99	-99	-99	17	4.57	100	15	6.08	100	17.6	9.2	90	3	18.4	11.2	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	38	249	0	2017	2021	9	3.8	100	15	5.58	100	19	6	100	16.5	7.4	10	3	17	15.8	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	52	255	0	2017	2021	-99	-99	-99	18	4.3	100	19	7.85	100	17	6.8	80	3	20.8	5.8	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	58	344	0	2017	2021	18	3.3	75	17	3.97	100	18	4.64	50	18	5	80	2	19	4.6	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	136	654	0	2017	2021	-99	-99	-99	23	5.95	100	29	7.52	100	39	12.2	90	3	39	10.8	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	195	829	0	2017	2021	15	4.2	100	21	5.45	100	11	6.46	100	23	5.9	100	3	24	9.3	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	277	844	0	2017	2020	-99	-99	-99	-99	-99	-99	40.5	10.14	100	-99	-99	-99	0	53	23	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	238	851	1	2017	2021	14.5	-99	-99	24	7.75	100	25	10.03	100	25	15.6	100	4	25	-99	0	5
Local	PILA45_L	PILA	526	-99	4500	-99	203	949	1	2017	2021	11	3.4	100	15	6.78	100	26	9.22	100	55	8.9	100	5	55.6	15.9	0	5
