TAG_COLOR	Lot_Name	Species	lot	MOM	seed_zone	elevation_cat	elevation_band	tree_num	metal_tag	Genotype	Plant_Yr	Mort_Yr	Height_17	Height_18	BD_18	%_alive_needles_18	Height_19	BD_19	%_alive_needles_19	Height_20	BD_20	%_alive_needles_20	Tissue_collected	Height_21	BD_21	alive_needles_21	num_needles
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1118	0	2018	-99	-99	-99	-99	-99	22	7.01	100	-99	-99	-99	-99	51.8	18.7	100	5
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1127	0	2018	-99	-99	-99	-99	-99	27	8.1	100	41	13.1	100	3	51.4	15	100	3
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1213	0	2018	-99	-99	-99	-99	-99	34.5	6.81	100	-99	-99	-99	-99	84.8	20.5	100	5
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1269	0	2018	-99	-99	-99	-99	-99	18	6.3	100	31	10	100	3	44.6	18.5	100	5
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1270	0	2018	-99	-99	-99	-99	-99	17.5	6.95	100	19.5	10.3	20	0	57.8	16.7	100	5
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1279	1	2018	-99	-99	-99	-99	-99	25.5	10.4	100	52	16.8	100	5	79.4	29.5	100	5
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1288	0	2018	-99	-99	-99	-99	-99	44.5	12.56	100	68.7	17.5	60	3	74.8	21.9	100	3
Local	PILA50_L	PILA	-99	-99	526	-99	5250	-99	1272	0	2018	-99	-99	-99	-99	-99	22	10.31	100	50.5	16.8	70	5	-99	-99	-99	-99
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	-99	432	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	1	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	2	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	4	2884	0	2018	-99	-99	10	2.54	50	13	3.75	100	16	5	100	3	22.8	7.7	90	5
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	3	415	0	2018	-99	-99	14	3.08	100	24	6.15	100	-99	-99	-99	-99	47.4	11.5	100	5
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	7	2024	0	2018	-99	-99	23	4.78	100	24.5	10.97	100	-99	-99	-99	-99	96.6	22.9	100	5
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	6	2382	1	2018	-99	-99	17	3.66	100	16	6.58	100	30.8	11.1	100	3	45.6	16.2	100	5
LtGreen/black	PILA50_4	PILA	5868	19164	532	-99	5000	5	1051	0	2018	-99	-99	12	2.35	100	16	4.56	100	86	20.5	100	5	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	11	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	1	420	0	2018	2021	-99	13	3.79	100	28.5	8.53	100	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	6	179	0	2018	-99	-99	9	3.65	100	10	5	100	14	12.1	100	3	18.8	10	100	5
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	4	2927	0	2018	-99	-99	13	3.81	100	21	7.01	100	31	9	100	3	49.4	15.6	100	5
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	3	2989	0	2018	-99	-99	14	3.58	100	16	6.25	100	20	7.7	90	2	31	9.5	100	5
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	2	2883	1	2018	-99	-99	11	4.21	100	14.5	6.81	100	20	7.6	100	3	-99	-99	-99	-99
LtGreen/grey	PILA50_5	PILA	8229	19167	532	-99	5000	5	2940	0	2018	-99	-99	10	2.85	100	5	3.07	50	6	3.1	85	2	-99	-99	-99	-99
LtGreen/orange	PILA50_6	PILA	5880	19165	532	-99	5000	2	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/orange	PILA50_6	PILA	5880	19165	532	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/orange	PILA50_6	PILA	5880	19165	532	-99	5000	1	2233	0	2018	2021	-99	15	3.55	100	10.5	7	100	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/purple	PILA50_7	PILA	7527	19166	532	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/purple	PILA50_7	PILA	7527	19166	532	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/purple	PILA50_7	PILA	7527	19166	532	-99	5000	1	2700	1	2018	-99	-99	11	3.07	100	20	4.5	100	26	7.8	100	3	36.2	10.9	100	5
LtGreen/purple	PILA50_7	PILA	7527	19166	532	-99	5000	2	2899	0	2018	-99	-99	11	4.36	100	17	8.46	100	27	7.5	100	3	51.2	16.5	100	5
LtGreen/red	PILA50_8	PILA	5875	19169	532	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/red	PILA50_8	PILA	5875	19169	532	-99	5000	2	569	0	2018	2020	-99	9	2.16	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/red	PILA50_8	PILA	5875	19169	532	-99	5000	-99	2007	0	2018	2021	-99	-99	-99	-99	14	5.81	100	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/red	PILA50_8	PILA	5875	19169	532	-99	5000	-99	2331	0	2018	2021	-99	9	2.16	100	10	3.78	100	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/red	PILA50_8	PILA	5875	19169	532	-99	5000	3	165	0	2018	2021	-99	13	2.87	100	-99	-99	-99	-99	-99	-99	-99	25.8	7.2	0	5
LtGreen/red	PILA50_8	PILA	5875	19169	532	-99	5000	-99	2091	0	2018	2021	-99	9	2.48	100	11	3.91	100	-99	-99	-99	-99	12	4.4	0	5
LtGreen/red	PILA50_8	PILA	5875	19169	532	-99	5000	1	303	0	2018	-99	-99	9	2.48	100	-99	-99	-99	80.9	28.9	100	5	132.2	61.8	100	3
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	1	-99	0	2018	2019	-99	16	2.94	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	6	-99	0	2018	2019	-99	18	4.49	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	4	2654	1	2018	2021	-99	7	3.13	100	23	4.61	100	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	2	34	0	2018	-99	-99	16	3.06	100	18.5	4.98	100	29.8	8.6	90	2	34	10.3	100	5
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	3	2141	0	2018	-99	-99	11	2.57	100	13	5.02	100	23.7	10.5	100	3	33	11.9	100	5
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	7	2654	0	2018	-99	-99	16	3.09	100	24	7.99	100	37.2	7.4	100	3	50.8	12	100	3
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	5	2874	0	2018	-99	-99	9	2.72	100	11.5	4.04	100	-99	-99	-99	-99	26	6.5	100	5
LtGreen/SkyBlue	PILA50_9	PILA	5456	19187	532	-99	5000	-99	2873	0	2018	-99	-99	7	3.13	100	13	4.65	100	18	12	100	3	-99	-99	-99	-99
LtGreen/yellow	PILA50_10	PILA	5874	19168	532	-99	5000	1	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/yellow	PILA50_10	PILA	5874	19168	532	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/yellow	PILA50_10	PILA	5874	19168	532	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/yellow	PILA50_10	PILA	5874	19168	532	-99	5000	2	-99	0	2018	2019	-99	12	2.98	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
LtGreen/yellow	PILA50_10	PILA	5874	19168	532	-99	5000	-99	410	0	2018	2021	-99	-99	-99	-99	20.5	5.28	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	13	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	18	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	19	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	1	-99	0	2018	2019	-99	15	3.65	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	2	-99	0	2018	2019	-99	8	2.59	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	5	965	0	2018	2020	-99	8	2.19	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	12	94	0	2018	2021	-99	14	2.5	100	21	4.46	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	8	405	0	2018	2021	-99	19	2.19	100	20	3.57	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	7	408	0	2018	2021	-99	10	1.78	100	16	5.85	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	11	433	0	2018	2021	-99	12	3.07	100	15.5	4.46	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	17	2661	0	2018	2021	-99	-99	-99	-99	9.5	3.33	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	14	2121	0	2018	2021	-99	14	2.51	100	14	4.5	100	16.4	5.4	90	3	21	5.4	0	5
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	16	2704	0	2018	-99	-99	18	4.4	100	14.5	8.91	100	39.2	13.5	100	3	44.2	17.4	90	5
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	9	2017	0	2018	-99	-99	13	4.22	100	19	6.73	100	-99	-99	-99	-99	37.6	15.8	100	5
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	4	2112	0	2018	-99	-99	13	4.45	100	14	4.32	100	25	7.1	100	3	33	11.3	100	5
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	-99	2149	0	2018	-99	-99	-99	-99	-99	14.5	4.63	100	26.1	7.1	100	3	36.4	12.2	100	5
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	15	2219	0	2018	-99	-99	19	3.89	100	22	6.9	100	41	13.2	100	5	65.2	17	100	5
orange/clear	PILA60_7	PILA	8217	19263	533	-99	6000	3	2844	1	2018	-99	-99	15	2.9	100	10.5	5.11	50	9	1.3	50	2	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	2	-99	0	2018	2019	-99	14	3.51	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	4	-99	0	2018	2018	-99	12	2.06	50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	3	1139	0	2018	2021	-99	15	3.49	100	18	5.14	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	1	2191	0	2018	2021	-99	15	2.86	100	8.5	3.29	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/grey	PILA60_8	PILA	8223	19273	533	-99	6000	5	2790	0	2018	-99	-99	9	2.64	100	15	4.72	100	25.1	9.6	100	3	27.4	12.3	75	5
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	4	2017	0	2018	2020	-99	8	2.07	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	2	2131	0	2018	2021	-99	14	3.01	100	16.5	5.98	100	32	7.6	100	3	31	11.8	0	5
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	5	2876	1	2018	2021	-99	11	3.62	100	19	6.05	100	20.5	9.3	90	3	22.2	8.3	0	5
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	3	1011	0	2018	-99	-99	-99	-99	-99	8.5	3.34	100	14	7.2	90	2	18.2	6.9	100	5
orange/LtGreen	PILA60_9	PILA	8221	19271	533	-99	6000	1	2042	0	2018	-99	-99	15	3.32	100	20	5.65	100	-99	-99	100	3	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	10	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	11	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	12	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	1	-99	0	2018	2019	-99	10	4.09	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	2	-99	0	2018	2019	-99	11	2.98	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	-99	2353	0	2018	2020	-99	-99	-99	-99	15	3.4	50	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	5	2384	0	2018	2021	-99	13	2.38	100	13.5	5.14	100	-99	-99	-99	-99	-99	-99	-99	-99
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	8	2960	0	2018	2021	-99	7	2	100	8.5	3.02	100	14.5	5	90	3	15.2	6.1	0	5
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	9	2785	0	2018	-99	-99	10	2.38	100	7	3.47	100	-99	-99	-99	-99	10.2	4.4	75	5
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	7	2929	0	2018	-99	-99	13	3.28	100	13.5	5.86	100	30.5	12.2	100	3	38.4	12.8	85	5
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	3	308	0	2018	-99	-99	11	3.53	100	19.5	7.05	100	33	10.3	100	2	43.4	11.9	100	5
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	-99	2712	1	2018	-99	-99	11	2.98	100	13.5	6.08	100	23.5	7.9	100	3	35.8	10.7	100	5
orange/purple	PILA60_10	PILA	8222	19272	533	-99	6000	6	2935	1	2018	-99	-99	15	3.74	100	22.5	7.35	100	38.6	9.7	100	3	47.8	10	100	5
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	2	438	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	-99	2028	0	2018	2021	-99	14	2.7	100	-99	-99	-99	-99	-99	-99	-99	38	10	0	5
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	1	232	0	2018	2020	-99	14	2.7	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
orange/red	PILA60_11	PILA	5757	19279	533	-99	6000	-99	2218	0	2018	-99	-99	-99	-99	-99	12	3.03	100	19.8	9.9	100	3	38.2	12.1	100	5
pink/grey	PILA50_11	PILA	6384	19411	531	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/grey	PILA50_11	PILA	6384	19411	531	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/grey	PILA50_11	PILA	6384	19411	531	-99	5000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/grey	PILA50_11	PILA	6384	19411	531	-99	5000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/grey	PILA50_11	PILA	6384	19411	531	-99	5000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/grey	PILA50_11	PILA	6384	19411	531	-99	5000	1	2229	0	2018	2021	-99	13	3.22	100	43	12.5	100	-99	-99	-99	-99	-99	-99	-99	-99
pink/grey	PILA50_11	PILA	6384	19411	531	-99	5000	2	1009	1	2018	-99	-99	4	3.04	100	8	4.88	100	15	2.8	100	2	-99	-99	-99	-99
pink/black	PILA50_12	PILA	6402	19331	531	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/black	PILA50_12	PILA	6402	19331	531	-99	5000	3	-99	0	2018	2018	-99	7	2.25	50	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/black	PILA50_12	PILA	6402	19331	531	-99	5000	1	2213	0	2018	2021	-99	10	2.99	100	19.5	8.05	100	-99	-99	-99	-99	-99	-99	-99	-99
pink/black	PILA50_12	PILA	6402	19331	531	-99	5000	2	2190	0	2018	-99	-99	14	3.95	100	16	6.75	100	23	10.2	100	3	46.8	15	100	5
pink/black	PILA50_12	PILA	6402	19331	531	-99	5000	-99	2773	0	2018	-99	-99	-99	-99	-99	14	5.74	100	19	6	100	2	29.2	8	100	5
pink/clear	PILA50_13	PILA	7066	20355	531	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/clear	PILA50_13	PILA	7066	20355	531	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/clear	PILA50_13	PILA	7066	20355	531	-99	5000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/clear	PILA50_13	PILA	7066	20355	531	-99	5000	2	2190	0	2018	2019	-99	16	4.83	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	100	-99
pink/clear	PILA50_13	PILA	7066	20355	531	-99	5000	1	2213	0	2018	-99	-99	24	5.4	100	-99	-99	-99	-99	-99	-99	-99	49	19.7	100	5
pink/clear	PILA50_13	PILA	7066	20355	531	-99	5000	6	2816	0	2018	-99	-99	12	3.1	100	21	4.92	100	26.4	10	90	3	41.4	12.2	100	5
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	2	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	8	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	9	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	1	-99	0	2018	2019	-99	14	3.18	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	5	263	0	2018	2020	-99	11	2.78	100	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	6	401	0	2018	-99	-99	-99	-99	-99	24	5.78	100	34	8.8	100	3	49.6	16.7	100	5
pink/DkBlue	PILA50_14	PILA	7065	20354	531	-99	5000	3	2019	0	2018	-99	-99	21	4.68	100	-99	-99	-99	62.4	18	100	5	-99	-99	-99	-99
pink/LtGreen	PILA50_15	PILA	7526	19349	531	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/LtGreen	PILA50_15	PILA	7526	19349	531	-99	5000	4	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/LtGreen	PILA50_15	PILA	7526	19349	531	-99	5000	5	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/LtGreen	PILA50_15	PILA	7526	19349	531	-99	5000	6	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/LtGreen	PILA50_15	PILA	7526	19349	531	-99	5000	7	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/LtGreen	PILA50_15	PILA	7526	19349	531	-99	5000	1	523	0	2018	-99	-99	10	3.08	100	16.5	5.02	100	21	7.5	100	3	30.2	9.4	100	5
pink/LtGreen	PILA50_15	PILA	7526	19349	531	-99	5000	2	629	0	2018	-99	-99	16	5.2	100	31	9.72	100	47	16.2	100	5	66	23.5	100	5
pink/orange	PILA50_16	PILA	6395	19436	531	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
pink/orange	PILA50_16	PILA	6395	19436	531	-99	5000	1	2914	1	2018	-99	-99	8	2.56	100	10	3.48	100	16.5	5.9	95	3	21.8	6.4	75	5
pink/orange	PILA50_16	PILA	6395	19436	531	-99	5000	2	2379	1	2018	-99	-99	7	2.28	100	11	3.07	100	15	7.2	90	3	21.4	6.9	100	5
pink/purple	PILA50_17	PILA	6397	19322	531	-99	5000	3	-99	0	2018	2018	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99	-99
